Date,AAPL,AMZN,GOOGL,MSFT,SPY
2023-02-23,147.40435791015625,95.81999969482422,90.26741790771484,249.44418334960938,386.27862548828125
2023-02-24,144.75027465820312,93.5,88.51946258544922,244.0102081298828,382.1522521972656
2023-02-27,145.944091796875,93.76000213623047,89.25440216064453,244.9305419921875,383.45379638671875
2023-02-28,145.44090270996094,94.2300033569336,89.44310760498047,244.20602416992188,382.0365905761719
2023-03-01,143.3689422607422,92.16999816894531,89.74105072021484,241.12185668945312,380.57110595703125
2023-03-02,143.96095275878906,92.12999725341797,91.36981964111328,245.86070251464844,383.53094482421875
2023-03-03,149.01255798339844,94.9000015258789,93.00851440429688,249.9532928466797,389.6819152832031
2023-03-06,151.77516174316406,93.75,94.47837829589844,251.50025939941406,389.9518737792969
2023-03-07,149.574951171875,93.55000305175781,93.21707153320312,248.8371124267578,383.974365234375
2023-03-08,150.82797241210938,93.91999816894531,93.60440826416016,248.39651489257812,384.6011047363281
2023-03-09,148.5784454345703,92.25,91.6876220703125,247.04539489746094,377.50518798828125
2023-03-10,146.51634216308594,90.7300033569336,90.00919342041016,243.3933563232422,372.05810546875
2023-03-13,148.4600372314453,92.43000030517578,90.48590850830078,248.61192321777344,371.5277404785156
2023-03-14,150.5517120361328,94.87999725341797,93.3263168334961,255.33836364746094,377.6691589355469
2023-03-15,150.94639587402344,96.19999694824219,95.45166015625,259.8910827636719,375.30712890625
2023-03-16,153.7681884765625,100.04000091552734,99.63282775878906,270.4262390136719,381.8919372558594
2023-03-17,152.9295196533203,98.94999694824219,100.92391967773438,273.5886535644531,377.4266357421875
2023-03-20,155.29745483398438,97.70999908447266,100.52665710449219,266.5391845703125,381.0557861328125
2023-03-21,157.15234375,100.61000061035156,104.20130920410156,268.0567932128906,386.0592041015625
2023-03-22,155.72171020507812,98.69999694824219,102.66194152832031,266.597900390625,379.478271484375
2023-03-23,156.80702209472656,98.70999908447266,104.87665557861328,271.85565185546875,380.5041809082031
2023-03-24,158.10940551757812,98.12999725341797,104.7177505493164,274.7048034667969,383.0010070800781
2023-03-27,156.16567993164062,98.04000091552734,101.7581558227539,270.6024169921875,383.7171936035156
2023-03-28,155.5441131591797,97.23999786376953,100.33795928955078,269.4765625,382.85589599609375
2023-03-29,158.6224365234375,100.25,100.69549560546875,274.6460876464844,388.420654296875
2023-03-30,160.19122314453125,102.0,100.19892120361328,278.1120910644531,390.6949768066406
2023-03-31,162.69728088378906,103.29000091552734,103.01947021484375,282.2732849121094,396.20159912109375
2023-04-03,163.95030212402344,102.41000366210938,103.64514923095703,281.22564697265625,397.71136474609375
2023-04-04,163.41754150390625,103.94999694824219,104.002685546875,281.1766662597656,395.5047912597656
2023-04-05,161.57252502441406,101.0999984741211,103.75440216064453,278.39605712890625,394.4693298339844
2023-04-06,162.46047973632812,102.05999755859375,107.67733764648438,285.5042419433594,396.0080871582031
2023-04-10,159.86563110351562,102.16999816894531,105.71090698242188,283.3404541015625,396.4145202636719
2023-04-11,158.65208435058594,99.91999816894531,104.62837219238281,276.9176330566406,396.52099609375
2023-04-12,157.96142578125,97.83000183105469,103.92323303222656,277.5637512207031,394.9048156738281
2023-04-13,163.34844970703125,102.4000015258789,106.69412231445312,283.7810974121094,400.150146484375
2023-04-14,163.00315856933594,102.51000213623047,108.12425231933594,280.1584167480469,399.1727600097656
2023-04-17,163.02288818359375,102.73999786376953,105.2441177368164,282.7627258300781,400.60504150390625
2023-04-18,164.24630737304688,102.30000305175781,103.78418731689453,282.34173583984375,400.8663330078125
2023-04-19,165.39083862304688,104.30000305175781,103.46637725830078,282.4200744628906,400.798583984375
2023-04-20,164.4238739013672,103.80999755859375,104.56877899169922,280.1290283203125,398.6114196777344
2023-04-21,162.81568908691406,106.95999908447266,104.6879653930664,279.78631591796875,398.92108154296875
2023-04-24,163.12155151367188,106.20999908447266,105.2441177368164,275.8797302246094,399.3372497558594
2023-04-25,161.58238220214844,102.56999969482422,103.1386489868164,269.6624755859375,392.9982604980469
2023-04-26,161.57252502441406,104.9800033569336,102.99960327148438,289.1954345703125,391.3336486816406
2023-04-27,166.16041564941406,109.81999969482422,106.85301971435547,298.4576721191406,399.12432861328125
2023-04-28,167.41342163085938,105.44999694824219,106.604736328125,300.8368835449219,402.5309143066406
2023-05-01,167.32461547851562,102.05000305175781,106.46569061279297,299.1724548339844,402.12451171875
2023-05-02,166.2886505126953,103.62999725341797,104.59857177734375,299.02557373046875,397.60491943359375
2023-05-03,165.2132110595703,103.6500015258789,104.6879653930664,298.0366516113281,394.87579345703125
2023-05-04,163.57537841796875,104.0,103.97289276123047,299.02557373046875,392.078857421875
2023-05-05,171.25148010253906,105.66000366210938,104.84685516357422,304.156005859375,399.3372497558594
2023-05-08,171.1824188232422,105.83000183105469,107.03178405761719,302.1978454589844,399.4436950683594
2023-05-09,169.4755096435547,106.62000274658203,106.61467742919922,300.58233642578125,397.6919860839844
2023-05-10,171.24160766601562,110.19000244140625,110.98452758789062,305.7813415527344,399.55010986328125
2023-05-11,171.4290771484375,112.18000030517578,115.77152252197266,303.6273193359375,398.8533630371094
2023-05-12,170.50035095214844,110.26000213623047,116.705078125,302.5111389160156,398.3307189941406
2023-05-15,170.00634765625,111.19999694824219,115.71192932128906,302.99090576171875,399.70501708984375
2023-05-16,170.00634765625,113.4000015258789,118.69136810302734,305.2232666015625,397.033935546875
2023-05-17,170.61892700195312,115.5,120.01226043701172,308.1080627441406,401.85345458984375
2023-05-18,172.95059204101562,118.1500015258789,121.98863983154297,312.5432434082031,405.7246398925781
2023-05-19,173.0592803955078,116.25,121.91911315917969,312.3666076660156,405.1343078613281
2023-05-22,172.1107635498047,115.01000213623047,124.19343566894531,315.1533508300781,405.298828125
2023-05-23,169.50244140625,114.98999786376953,121.72047424316406,309.34442138671875,400.7502136230469
2023-05-24,169.7790985107422,116.75,120.07185363769531,307.9608459472656,397.84686279296875
2023-05-25,170.91531372070312,115.0,122.6341781616211,319.8044128417969,401.29217529296875
2023-05-26,173.32601928710938,120.11000061035156,123.7564468383789,326.6436767578125,406.4891662597656
2023-05-30,175.17361450195312,121.66000366210938,122.8228759765625,324.9951171875,406.6439514160156
2023-05-31,175.12420654296875,120.58000183105469,122.02836608886719,322.22802734375,404.3891296386719
2023-06-01,177.93011474609375,122.7699966430664,122.8725357055664,326.3394470214844,408.2311706542969
2023-06-02,178.77984619140625,124.25,123.81603240966797,329.1065368652344,414.134765625
2023-06-05,177.42625427246094,125.30000305175781,125.1468505859375,329.63641357421875,413.341064453125
2023-06-06,177.06072998046875,126.61000061035156,126.43794250488281,327.4187927246094,414.2411193847656
2023-06-07,175.68736267089844,121.2300033569336,121.660888671875,317.31207275390625,412.8088073730469
2023-06-08,178.40438842773438,124.25,121.30335235595703,319.15679931640625,415.3056945800781
2023-06-09,178.7897186279297,123.43000030517578,121.39274597167969,320.6581115722656,416.0509338378906
2023-06-12,181.5857696533203,126.56999969482422,122.7930908203125,325.6231689453125,419.82525634765625
2023-06-13,181.11154174804688,126.66000366210938,122.98178100585938,328.0173645019531,422.5931701660156
2023-06-14,181.74386596679688,126.41999816894531,122.8228759765625,331.0101013183594,423.0964050292969
2023-06-15,183.77914428710938,127.11000061035156,124.233154296875,341.5682373046875,428.3418273925781
2023-06-16,182.70223999023438,125.48999786376953,122.683837890625,335.906494140625,426.8827819824219
2023-06-20,182.7911376953125,125.77999877929688,122.25678253173828,331.706787109375,424.66802978515625
2023-06-21,181.75375366210938,124.83000183105469,119.7242660522461,327.301025390625,422.49212646484375
2023-06-22,184.75729370117188,130.14999389648438,122.30644226074219,333.33563232421875,424.0172119140625
2023-06-23,184.44110107421875,129.3300018310547,121.50198364257812,328.7336120605469,420.8116149902344
2023-06-26,183.04803466796875,127.33000183105469,117.52938079833984,322.4341125488281,419.0923156738281
2023-06-27,185.8045654296875,129.17999267578125,117.51946258544922,328.2921142578125,423.68695068359375
2023-06-28,186.98028564453125,129.0399932861328,119.3567886352539,329.5480651855469,423.900634765625
2023-06-29,187.31622314453125,127.9000015258789,118.28417205810547,328.76300048828125,425.5714111328125
2023-06-30,191.6436767578125,130.36000061035156,118.88007354736328,334.1501159667969,430.59344482421875
2023-07-03,190.1518096923828,130.22000122070312,119.07870483398438,331.64794921875,431.08880615234375
2023-07-05,189.03536987304688,130.3800048828125,120.91602325439453,331.8049011230469,430.44775390625
2023-07-06,189.5095977783203,128.36000061035156,119.28726196289062,334.86639404296875,427.0770568847656
2023-07-07,188.39312744140625,129.77999877929688,118.66158294677734,330.89239501953125,425.998779296875
2023-07-10,186.3479766845703,127.12999725341797,115.65233612060547,325.6034851074219,427.0770568847656
2023-07-11,185.82435607910156,128.77999877929688,116.33761596679688,326.23150634765625,429.7969055175781
2023-07-12,187.49404907226562,130.8000030517578,118.11534881591797,330.87274169921875,433.2550048828125
2023-07-13,188.2548065185547,134.3000030517578,123.68692016601562,336.230224609375,436.6936950683594
2023-07-14,188.4029998779297,134.67999267578125,124.5608901977539,338.7618408203125,436.4217529296875
2023-07-17,191.6634521484375,133.55999755859375,123.7961654663086,339.2427673339844,437.93707275390625
2023-07-18,191.40655517578125,132.8300018310547,122.91226959228516,352.7445068359375,441.191162109375
2023-07-19,192.76014709472656,135.36000061035156,121.19409942626953,348.41729736328125,442.1723327636719
2023-07-20,190.8137664794922,129.9600067138672,118.38349914550781,340.3612365722656,439.2386779785156
2023-07-21,189.63804626464844,130.0,119.19788360595703,337.31951904296875,439.2386779785156
2023-07-24,190.4383087158203,128.8000030517578,120.6975326538086,338.63427734375,441.2008972167969
2023-07-25,191.29786682128906,129.1300048828125,121.37287139892578,344.3941650390625,442.4054260253906
2023-07-26,192.16732788085938,128.14999389648438,128.384521484375,331.43206787109375,442.47344970703125
2023-07-27,190.9026641845703,128.25,128.5136260986328,324.51434326171875,439.53985595703125
2023-07-28,193.48138427734375,132.2100067138672,131.67184448242188,332.0207824707031,443.8430480957031
2023-07-31,194.09393310546875,133.67999267578125,131.81088256835938,329.6168518066406,444.68817138671875
2023-08-01,193.26400756835938,131.69000244140625,130.64891052246094,330.02886962890625,443.4156494140625
2023-08-02,190.2703399658203,128.2100067138672,127.5006332397461,321.354736328125,437.24737548828125
2023-08-03,188.87725830078125,128.91000366210938,127.57012939453125,320.530517578125,435.9942932128906
2023-08-04,179.80738830566406,139.57000732421875,127.23246002197266,321.62945556640625,434.02239990234375
2023-08-07,176.70501708984375,142.22000122070312,130.6290283203125,323.915771484375,437.810791015625
2023-08-08,177.64361572265625,139.94000244140625,130.49990844726562,319.931884765625,435.90692138671875
2023-08-09,176.05291748046875,137.85000610351562,128.77183532714844,316.18365478515625,432.99273681640625
2023-08-10,175.83555603027344,138.55999755859375,128.80165100097656,316.8704833984375,433.1481628417969
2023-08-11,175.89495849609375,138.41000366210938,128.6725311279297,314.9865417480469,432.89556884765625
2023-08-14,177.54714965820312,140.57000732421875,130.430419921875,317.9596862792969,435.2851867675781
2023-08-15,175.5585479736328,137.6699981689453,128.89102172851562,315.820556640625,430.2145690917969
2023-08-16,174.68795776367188,135.07000732421875,127.81842041015625,315.0535583496094,427.0576477050781
2023-08-17,172.1453399658203,133.97999572753906,129.0300750732422,311.59234619140625,423.803466796875
2023-08-18,172.63011169433594,133.22000122070312,126.5869140625,311.1990966796875,424.00750732421875
2023-08-21,173.96571350097656,134.67999267578125,127.49066162109375,316.5089416503906,426.7662353515625
2023-08-22,175.34091186523438,134.25,128.19583129882812,317.0792541503906,425.6101989746094
2023-08-23,179.18942260742188,135.52000427246094,131.46327209472656,321.5434875488281,430.3505859375
2023-08-24,174.4999542236328,131.83999633789062,128.89102172851562,314.6307678222656,424.3863220214844
2023-08-25,176.70620727539062,133.25999450683594,128.99034118652344,317.5905456542969,427.3781433105469
2023-08-28,178.26937866210938,133.13999938964844,130.1125946044922,318.29852294921875,430.0883483886719
2023-08-29,182.157470703125,134.91000366210938,133.64822387695312,322.9300231933594,436.30511474609375
2023-08-30,185.64984130859375,135.07000732421875,134.94924926757812,323.3036193847656,438.1022033691406
2023-08-31,185.86749267578125,138.00999450683594,135.2372589111328,322.2908020019531,437.4610900878906
2023-09-01,187.44058227539062,138.1199951171875,134.7307586669922,323.1757507324219,438.27703857421875
2023-09-05,187.67800903320312,137.27000427246094,134.83999633789062,327.98419189453125,436.38287353515625
2023-09-06,180.96035766601562,135.36000061035156,133.53897094726562,327.3253479003906,433.44927978515625
2023-09-07,175.6674041748047,137.85000610351562,134.33348083496094,324.4049377441406,432.1184997558594
2023-09-08,176.28076171875,138.22999572753906,135.44583129882812,328.6921691894531,432.7693176269531
2023-09-11,177.4481964111328,143.10000610351562,135.98211669921875,332.3009338378906,435.61553955078125
2023-09-12,174.4208221435547,141.22999572753906,134.41293334960938,326.2339172363281,433.225830078125
2023-09-13,172.35308837890625,144.85000610351562,135.7735595703125,330.45233154296875,433.73101806640625
2023-09-14,173.86680603027344,144.72000122070312,137.15403747558594,333.0482177734375,437.47076416015625
2023-09-15,173.14456176757812,140.38999938964844,136.45883178710938,324.7097473144531,432.20001220703125
2023-09-18,176.072998046875,139.97999572753906,137.26329040527344,323.5691223144531,432.4534912109375
2023-09-19,177.1613006591797,137.6300048828125,137.0944366455078,323.16595458984375,431.5566711425781
2023-09-20,173.61949157714844,135.2899932861328,132.82391357421875,315.41741943359375,427.5892333984375
2023-09-21,172.07606506347656,129.3300018310547,129.5465087890625,314.1981201171875,420.5218811035156
2023-09-22,172.92691040039062,129.1199951171875,129.35780334472656,311.72021484375,419.5763244628906
2023-09-25,174.20315551757812,131.27000427246094,130.21192932128906,312.2413635253906,421.3406677246094
2023-09-26,170.1270751953125,125.9800033569336,127.68932342529297,306.93145751953125,415.1506652832031
2023-09-27,168.6133575439453,125.9800033569336,129.6457977294922,307.57061767578125,415.31634521484375
2023-09-28,168.87063598632812,125.9800033569336,131.40371704101562,308.406494140625,417.72412109375
2023-09-29,169.3850860595703,127.12000274658203,129.963623046875,310.481201171875,416.7103576660156
2023-10-02,171.8979949951172,129.4600067138672,133.25094604492188,316.4302062988281,416.5446472167969
2023-10-03,170.56239318847656,124.72000122070312,131.5228729248047,308.1606140136719,410.96875
2023-10-04,171.80897521972656,127.0,134.3136444091797,313.6376647949219,413.96142578125
2023-10-05,173.04563903808594,125.95999908447266,134.14479064941406,314.0309753417969,413.805419921875
2023-10-06,175.59815979003906,127.95999908447266,136.63758850097656,321.7991638183594,418.71844482421875
2023-10-09,177.0821533203125,128.25999450683594,137.47183227539062,324.31640625,421.3991394042969
2023-10-10,176.48854064941406,129.47999572753906,137.1143035888672,322.9103088378906,423.5924377441406
2023-10-11,177.8834991455078,131.8300018310547,139.58724975585938,326.873046875,425.32763671875
2023-10-12,178.78384399414062,132.3300018310547,138.01808166503906,325.6340637207031,422.7346496582031
2023-10-13,176.9436492919922,129.7899932861328,136.4191131591797,322.26129150390625,420.6290283203125
2023-10-16,176.81503295898438,132.5500030517578,138.14718627929688,327.0893859863281,425.0547180175781
2023-10-17,175.26174926757812,131.47000122070312,138.762939453125,326.5190734863281,425.0351867675781
2023-10-18,173.96571350097656,128.1300048828125,137.01499938964844,324.60150146484375,419.3715515136719
2023-10-19,173.58978271484375,128.39999389648438,136.80642700195312,325.7913818359375,415.6867980957031
2023-10-20,171.0372772216797,125.16999816894531,134.67115783691406,321.2189636230469,410.5788269042969
2023-10-23,171.15599060058594,126.55999755859375,135.56500244140625,323.8247375488281,409.8671569824219
2023-10-24,171.59127807617188,128.55999755859375,137.8591766357422,325.0145568847656,412.9573974609375
2023-10-25,169.27626037597656,121.38999938964844,124.74959564208984,334.9853820800781,407.030517578125
2023-10-26,165.1111297607422,119.56999969482422,121.44239807128906,322.41864013671875,402.156494140625
2023-10-27,166.4269256591797,127.73999786376953,121.33314514160156,324.30657958984375,400.3335876464844
2023-10-30,168.474853515625,132.7100067138672,123.60746765136719,331.68145751953125,405.1199035644531
2023-10-31,168.94976806640625,133.08999633789062,123.23007202148438,332.4681091308594,407.6640930175781
2023-11-01,172.11566162109375,137.0,125.5838394165039,340.2952575683594,412.01177978515625
2023-11-02,175.6772918701172,138.07000732421875,126.61671447753906,342.5077209472656,419.9076843261719
2023-11-03,174.76707458496094,138.60000610351562,128.21571350097656,346.9129943847656,423.7387390136719
2023-11-06,177.319580078125,139.74000549316406,129.35780334472656,350.58074951171875,424.7135314941406
2023-11-07,179.88197326660156,142.7100067138672,130.0728759765625,354.51397705078125,425.9222717285156
2023-11-08,180.94058227539062,142.0800018310547,130.93690490722656,357.1394348144531,426.2342224121094
2023-11-09,180.4656982421875,140.60000610351562,129.34788513183594,354.6712951660156,422.91009521484375
2023-11-10,184.65611267089844,143.55999755859375,131.68177795410156,363.50146484375,429.509521484375
2023-11-13,183.07110595703125,142.58999633789062,131.1851806640625,360.56134033203125,429.10009765625
2023-11-14,185.68637084960938,145.8000030517578,132.7047119140625,364.0914306640625,437.4250183105469
2023-11-15,186.25106811523438,143.1999969482422,133.69786071777344,364.2392578125,438.35101318359375
2023-11-16,187.93515014648438,142.8300018310547,135.99205017089844,370.6437683105469,438.88720703125
2023-11-17,187.91537475585938,145.17999267578125,134.38314819335938,364.4166259765625,439.4331359863281
2023-11-20,189.65887451171875,146.1300048828125,135.3166961669922,371.8951416015625,442.8156433105469
2023-11-21,188.85643005371094,143.89999389648438,136.0317840576172,367.5893249511719,441.8505859375
2023-11-22,189.52017211914062,146.7100067138672,137.5413818359375,372.299072265625,443.5564880371094
2023-11-24,188.19271850585938,146.74000549316406,135.7537078857422,371.8852233886719,443.8294677734375
2023-11-27,188.01437377929688,147.72999572753906,135.47560119628906,373.04791259765625,443.0301513671875
2023-11-28,188.6186981201172,147.02999877929688,136.26019287109375,377.07781982421875,443.4687805175781
2023-11-29,187.5983123779297,146.32000732421875,134.0653533935547,373.284423828125,443.1568298339844
2023-11-30,188.1728973388672,146.08999633789062,131.6221923828125,373.3434753417969,444.9017333984375
2023-12-01,189.4508514404297,147.02999877929688,130.956787109375,369.0081787109375,447.5337219238281
2023-12-04,187.6577606201172,144.83999633789062,128.384521484375,363.717041015625,445.1844482421875
2023-12-05,191.61041259765625,146.8800048828125,130.09275817871094,367.0473327636719,445.0966796875
2023-12-06,190.520751953125,144.52000427246094,129.12937927246094,363.3820495605469,443.3030700683594
2023-12-07,192.45249938964844,146.8800048828125,135.99205017089844,365.50048828125,446.6856384277344
2023-12-08,193.8790283203125,147.4199981689453,134.0653533935547,368.73223876953125,448.6059875488281
2023-12-11,191.3726806640625,145.88999938964844,132.37696838378906,365.8453063964844,450.3509216308594
2023-12-12,192.8883819580078,147.47999572753906,131.61224365234375,368.8800354003906,452.4078063964844
2023-12-13,196.10797119140625,148.83999633789062,131.6619110107422,368.8702392578125,458.6465148925781
2023-12-14,196.256591796875,147.4199981689453,131.03623962402344,360.55419921875,460.1184997558594
2023-12-15,195.7216033935547,149.97000122070312,131.69171142578125,365.2836608886719,459.36090087890625
2023-12-18,194.0573272705078,154.07000732421875,134.8697967529297,367.17547607421875,461.9448547363281
2023-12-19,195.09751892089844,153.7899932861328,135.71395874023438,367.77655029296875,464.75390625
2023-12-20,193.00726318359375,152.1199951171875,137.3923797607422,365.1752624511719,458.3136291503906
2023-12-21,192.85862731933594,153.83999633789062,139.45816040039062,368.0523681640625,462.65936279296875
2023-12-22,191.7887725830078,153.4199981689453,140.5208282470703,369.07708740234375,463.5891418457031
2023-12-26,191.24391174316406,153.41000366210938,140.55059814453125,369.15594482421875,465.54669189453125
2023-12-27,191.3429718017578,153.33999633789062,139.4084930419922,368.57464599609375,466.388427734375
2023-12-28,191.76895141601562,153.3800048828125,139.2694549560547,369.766845703125,466.5645751953125
2023-12-29,190.728759765625,151.94000244140625,138.73313903808594,370.51568603515625,465.2138366699219
2024-01-02,183.9032440185547,149.92999267578125,137.2235565185547,365.421630859375,462.61041259765625
2024-01-03,182.52622985839844,148.47000122070312,137.96841430664062,365.15557861328125,458.8324279785156
2024-01-04,180.2081298828125,144.57000732421875,135.45574951171875,362.5346374511719,457.3544921875
2024-01-05,179.48495483398438,145.24000549316406,134.8002471923828,362.3474426269531,457.98089599609375
2024-01-08,183.82395935058594,149.10000610351562,137.8889617919922,369.18548583984375,464.5189514160156
2024-01-09,183.4078826904297,151.3699951171875,139.98452758789062,370.26934814453125,463.8142395019531
2024-01-10,184.44805908203125,153.72999572753906,141.305419921875,377.14678955078125,466.4373474121094
2024-01-11,183.85369873046875,155.17999267578125,141.10678100585938,378.9794921875,466.2317810058594
2024-01-12,184.18060302734375,154.6199951171875,141.6728515625,382.7630310058594,466.5547790527344
2024-01-16,181.9120330810547,153.16000366210938,141.5139617919922,384.5365905761719,464.84197998046875
2024-01-17,180.9709014892578,151.7100067138672,140.50096130371094,383.74835205078125,462.2580261230469
2024-01-18,186.86524963378906,153.5,142.4971923828125,388.0837097167969,466.36883544921875
2024-01-19,189.76783752441406,155.33999633789062,145.3773193359375,392.8132019042969,472.1826477050781
2024-01-22,192.0760498046875,154.77999877929688,144.989990234375,390.68499755859375,473.1809997558594
2024-01-23,193.3539581298828,156.02000427246094,146.0327911376953,393.0398254394531,474.56103515625
2024-01-24,192.68032836914062,156.8699951171875,147.68142700195312,396.64605712890625,475.079833984375
2024-01-25,192.3534393310547,157.75,150.82968139648438,398.922119140625,477.6637268066406
2024-01-26,190.6197967529297,159.1199951171875,151.14752197265625,397.99591064453125,477.056884765625
2024-01-29,189.9362335205078,161.25999450683594,152.45846557617188,403.700927734375,480.83489990234375
2024-01-30,186.28076171875,159.0,150.4225311279297,402.58746337890625,480.46295166015625
2024-01-31,182.6748046875,155.1999969482422,139.1403350830078,391.7392272949219,472.62310791015625
2024-02-01,185.11181640625,159.27999877929688,140.1930694580078,397.84814453125,478.8088684082031
2024-02-02,184.11126708984375,171.80999755859375,141.40472412109375,405.1788635253906,483.8494873046875
2024-02-05,185.9241180419922,170.30999755859375,142.69581604003906,399.6906433105469,482.087646484375
2024-02-06,187.52896118164062,169.14999389648438,143.11294555664062,399.5329895019531,483.4873352050781
2024-02-07,187.6379852294922,170.52999877929688,144.54307556152344,407.96728515625,487.51983642578125
2024-02-08,186.5581817626953,169.83999633789062,144.91053771972656,408.0263366699219,487.735107421875
2024-02-09,187.32192993164062,174.4499969482422,147.9793701171875,414.37176513671875,490.5539855957031
2024-02-12,185.63568115234375,172.33999633789062,146.51942443847656,409.15948486328125,490.3386535644531
2024-02-13,183.54275512695312,168.63999938964844,144.1458282470703,400.35076904296875,483.585205078125
2024-02-14,182.65994262695312,170.97999572753906,144.94032287597656,404.2203674316406,487.9798278808594
2024-02-15,182.37229919433594,169.8000030517578,141.7920379638672,401.32806396484375,491.3467712402344
2024-02-16,180.8348388671875,169.50999450683594,139.55746459960938,398.8602600097656,488.89990234375
2024-02-20,180.0908966064453,167.0800018310547,140.15333557128906,397.6065979003906,486.20831298828125
2024-02-21,180.8447723388672,168.58999633789062,141.57354736328125,397.0044250488281,486.64874267578125
2024-02-22,182.878173828125,174.5800018310547,143.10299682617188,406.35260009765625,496.72015380859375
2024-02-23,181.04315185546875,174.99000549316406,142.97390747070312,405.0594177246094,497.06268310546875
2024-02-26,179.6941375732422,174.72999572753906,136.627685546875,402.2955017089844,495.2421875
2024-02-27,181.15225219726562,173.5399932861328,137.92869567871094,402.2362365722656,496.1622314453125
2024-02-28,179.95201110839844,173.16000366210938,135.44583129882812,402.47314453125,495.5065002441406
2024-02-29,179.28746032714844,176.75999450683594,137.51156616210938,408.3169860839844,497.2878112792969
2024-03-01,178.20628356933594,178.22000122070312,136.2006072998047,410.1530456542969,501.95648193359375
2024-03-04,173.6831817626953,177.5800018310547,132.43658447265625,409.5805358886719,501.4182434082031
2024-03-05,168.74346923828125,174.1199951171875,131.76123046875,397.4684143066406,496.40692138671875
2024-03-06,167.75157165527344,173.50999450683594,130.49990844726562,396.91558837890625,498.92236328125
2024-03-07,167.63255310058594,176.82000732421875,133.4595184326172,403.8749084472656,503.8748779296875
2024-03-08,169.34854125976562,175.35000610351562,134.48245239257812,400.9924621582031,500.8504943847656
2024-03-11,171.35220336914062,171.9600067138672,136.7269744873047,399.3143005371094,500.41986083984375
2024-03-12,171.8282928466797,175.38999938964844,137.55128479003906,409.93585205078125,505.8030090332031
2024-03-13,169.7453155517578,176.55999755859375,138.83245849609375,409.7581787109375,505.0102233886719
2024-03-14,171.60018920898438,178.75,142.11978149414062,419.7479248046875,504.0118713378906
